ProductID,Warehouse,OpeningStock,ReceivedStock,SoldStock,DamagedStock,ClosingStock,ReorderLevel,LeadTimeDays,SupplierRating
PROD003585,WH_11,90,50,8,0,132,28,18,2.8
PROD003585,WH_18,82,38,22,0,98,26,10,4.2
PROD003586,WH_06,55,4,2,0,57,21,10,3.7
PROD003586,WH_11,42,46,10,0,78,18,19,2.6
PROD003586,WH_17,88,58,9,0,137,27,12,4.6
PROD003586,WH_18,24,38,8,1,53,14,3,3.2
PROD003586,WH_09,80,40,0,0,120,26,19,3.6
PROD003587,WH_06,36,20,4,0,52,17,20,3.8
PROD003587,WH_20,72,33,2,0,103,24,19,3.6
PROD003587,WH_11,98,17,1,0,114,29,14,4.7
PROD003587,WH_17,55,48,8,0,95,21,5,4.0
PROD003587,WH_05,78,28,7,0,99,25,13,2.6
PROD003588,WH_15,94,64,26,1,131,28,11,4.0
PROD003588,WH_02,77,39,13,0,103,25,7,4.4
PROD003588,WH_20,110,23,9,0,124,32,2,4.2
PROD003589,WH_20,76,53,8,0,121,25,20,3.6
PROD003589,WH_19,55,8,2,0,61,21,16,2.8
PROD003589,WH_13,48,17,3,0,62,19,13,3.7
PROD003589,WH_16,19,37,1,0,55,13,7,3.6
PROD003590,WH_02,19,30,5,0,44,13,8,2.9
PROD003590,WH_16,79,47,12,0,114,25,2,2.7
PROD003590,WH_12,87,19,2,0,104,27,20,4.7
PROD003591,WH_20,16,39,1,0,54,13,12,3.2
PROD003591,WH_18,77,12,9,0,80,25,19,3.8
PROD003591,WH_04,98,41,1,0,138,29,11,4.6
PROD003591,WH_13,60,28,0,0,88,22,17,4.0
PROD003592,WH_11,23,35,1,0,57,14,13,2.5
PROD003592,WH_01,47,49,2,0,94,19,6,4.5
PROD003592,WH_10,47,44,7,0,84,19,20,4.5
PROD003592,WH_20,41,23,2,0,62,18,8,3.3
PROD003592,WH_14,126,58,34,0,150,35,8,4.0
PROD003593,WH_15,95,40,5,0,130,29,4,4.8
PROD003593,WH_05,70,24,0,0,94,24,5,4.7
PROD003593,WH_06,53,18,0,0,71,20,10,3.5
PROD003593,WH_07,38,43,1,0,80,17,17,4.5
PROD003593,WH_16,62,28,8,0,82,22,3,4.7
PROD003594,WH_06,73,30,0,0,103,24,4,4.8
PROD003594,WH_10,89,52,4,0,137,27,7,3.1
PROD003594,WH_17,38,4,3,0,39,17,15,3.2
PROD003594,WH_16,63,29,1,0,91,22,11,3.8
PROD003594,WH_18,41,24,2,0,63,18,14,2.7
PROD003595,WH_16,82,36,0,0,118,26,11,4.6
PROD003595,WH_01,52,34,5,0,81,20,8,3.7
PROD003595,WH_05,77,35,2,0,110,25,2,3.4
PROD003595,WH_04,72,40,5,0,107,24,6,4.2
PROD003596,WH_17,24,16,1,0,39,14,5,2.6
PROD003596,WH_19,136,129,65,1,199,37,6,4.5
PROD003596,WH_10,91,19,4,0,106,28,6,3.1
PROD003596,WH_11,134,78,32,0,180,36,7,3.0
PROD003597,WH_19,75,14,7,0,82,25,2,4.0
PROD003597,WH_11,80,39,22,0,97,26,13,3.3
PROD003597,WH_07,45,63,18,0,90,19,11,3.7
PROD003597,WH_09,63,9,4,0,68,22,2,3.5
PROD003598,WH_05,55,62,11,0,106,21,16,4.3
PROD003598,WH_12,57,36,11,0,82,21,16,4.1
PROD003598,WH_11,83,27,7,0,103,26,15,3.0
PROD003599,WH_15,28,48,1,0,75,15,7,4.5
PROD003599,WH_13,34,24,3,0,55,16,6,4.2
PROD003599,WH_09,87,25,1,0,111,27,6,4.1
PROD003599,WH_18,97,16,1,0,112,29,9,2.8
PROD003599,WH_20,23,30,1,0,52,14,9,3.3
PROD003600,WH_12,34,12,3,0,43,16,20,3.3
PROD003600,WH_16,28,39,0,0,67,15,3,3.6
PROD003600,WH_18,66,22,7,1,80,23,3,4.5
PROD003600,WH_01,67,23,1,0,89,23,6,4.6
PROD003601,WH_15,105,16,11,0,110,31,14,3.9
PROD003601,WH_16,31,35,3,0,63,16,10,2.6
PROD003601,WH_14,111,55,9,0,157,32,7,3.1
PROD003601,WH_13,106,34,22,0,118,31,8,3.6
PROD003602,WH_17,112,44,11,0,145,32,16,4.6
PROD003602,WH_05,55,33,0,0,88,21,4,3.2
PROD003602,WH_20,62,15,4,0,73,22,20,4.7
PROD003602,WH_18,28,57,11,0,74,15,14,3.1
PROD003603,WH_12,39,41,7,0,73,17,2,3.2
PROD003603,WH_08,67,25,4,0,88,23,13,4.2
PROD003603,WH_11,70,53,14,0,109,24,4,2.6
PROD003604,WH_12,40,23,5,0,58,18,20,4.7
PROD003604,WH_19,19,47,3,0,63,13,8,3.2
PROD003604,WH_05,69,52,21,0,100,23,3,3.0
PROD003604,WH_04,48,29,6,0,71,19,11,4.4
PROD003605,WH_18,27,55,5,0,77,15,2,4.2
PROD003605,WH_03,24,3,0,0,27,14,4,3.2
PROD003605,WH_12,31,18,2,0,47,16,8,2.5
PROD003605,WH_15,29,54,6,0,77,15,15,4.5
PROD003605,WH_06,66,20,0,0,86,23,4,2.9
PROD003606,WH_20,56,25,8,0,73,21,15,4.5
PROD003606,WH_09,98,48,1,0,145,29,14,4.4
PROD003606,WH_15,28,41,1,0,68,15,16,4.1
PROD003606,WH_19,91,25,0,0,116,28,19,4.4
PROD003607,WH_15,92,37,7,0,122,28,15,3.4
PROD003607,WH_20,57,55,8,0,104,21,10,3.1
PROD003607,WH_11,41,16,5,0,52,18,5,3.3
PROD003607,WH_01,57,22,6,1,72,21,13,3.7
PROD003607,WH_18,17,47,2,0,62,13,7,4.2
PROD003608,WH_10,89,56,24,0,121,27,10,4.8
PROD003608,WH_16,153,74,48,0,179,40,9,3.9
PROD003608,WH_18,164,113,74,0,203,42,15,3.4
PROD003609,WH_18,26,60,10,0,76,15,10,3.3
PROD003609,WH_19,37,23,6,0,54,17,12,5.0
PROD003609,WH_09,99,9,0,0,108,29,16,3.6
PROD003609,WH_03,69,23,1,0,91,23,20,2.6
PROD003609,WH_13,12,48,1,0,59,12,13,4.0
PROD003610,WH_02,21,25,1,0,45,14,8,3.2
PROD003610,WH_11,100,45,6,0,139,30,6,3.4
PROD003610,WH_18,107,30,7,0,130,31,4,4.4
PROD003610,WH_09,39,32,5,0,66,17,15,2.6
PROD003610,WH_12,62,29,9,0,82,22,18,3.3
PROD003611,WH_04,114,16,12,0,118,32,8,4.2
PROD003611,WH_06,53,32,3,0,82,20,18,2.9
PROD003611,WH_02,58,31,0,0,89,21,7,3.6
PROD003612,WH_10,87,51,3,0,135,27,8,4.3
PROD003612,WH_17,60,49,2,0,107,22,14,4.0
PROD003612,WH_11,102,55,20,0,137,30,13,3.8
PROD003613,WH_09,49,26,7,0,68,19,15,3.2
PROD003613,WH_18,60,38,1,0,97,22,9,3.5
PROD003613,WH_13,36,3,4,0,35,17,8,3.6
PROD003614,WH_11,106,52,29,0,129,31,11,4.0
PROD003614,WH_04,48,20,1,0,67,19,16,2.7
PROD003614,WH_02,88,45,43,0,90,27,7,2.7
PROD003615,WH_01,24,26,1,0,49,14,6,3.0
PROD003615,WH_14,39,44,7,0,76,17,15,2.8
PROD003615,WH_02,48,45,1,0,92,19,19,4.3
PROD003615,WH_18,29,25,1,1,52,15,5,4.1
PROD003615,WH_11,63,22,4,0,81,22,6,3.2
PROD003616,WH_04,70,40,2,0,108,24,4,3.3
PROD003616,WH_18,101,25,3,0,123,30,9,3.0
PROD003616,WH_07,104,13,5,0,112,30,6,3.0
PROD003616,WH_06,45,39,4,0,80,19,7,4.2
PROD003617,WH_18,56,29,5,0,80,21,15,3.7
PROD003617,WH_03,80,20,0,0,100,26,4,4.3
PROD003617,WH_07,66,36,10,1,91,23,7,4.7
PROD003617,WH_01,54,22,1,0,75,20,7,4.5
PROD003618,WH_13,61,6,1,0,66,22,11,2.7
PROD003618,WH_03,109,76,24,0,161,31,13,4.8
PROD003618,WH_19,100,20,10,0,110,30,4,3.2
PROD003618,WH_15,97,36,20,1,112,29,9,3.7
PROD003618,WH_17,142,78,54,0,166,38,2,4.9
PROD003619,WH_14,69,47,2,0,114,23,5,4.5
PROD003619,WH_06,15,9,1,0,23,13,18,3.2
PROD003619,WH_10,41,32,0,0,73,18,17,3.3
PROD003619,WH_01,35,12,1,0,46,17,5,4.2
PROD003619,WH_19,58,21,1,0,78,21,12,4.2
PROD003620,WH_17,66,17,4,0,79,23,17,4.5
PROD003620,WH_06,53,37,1,0,89,20,13,4.9
PROD003620,WH_19,73,33,1,0,105,24,12,4.9
PROD003620,WH_01,87,31,5,0,113,27,8,4.6
PROD003620,WH_18,82,11,0,0,93,26,7,4.5
PROD003621,WH_09,66,40,28,1,77,23,7,4.9
PROD003621,WH_03,59,56,15,0,100,21,14,4.9
PROD003621,WH_10,61,58,15,0,104,22,14,4.8
PROD003621,WH_18,46,43,2,0,87,19,7,2.7
PROD003621,WH_02,124,54,24,0,154,34,15,4.9
PROD003622,WH_03,13,14,2,0,25,12,13,3.3
PROD003622,WH_10,66,15,1,0,80,23,12,3.3
PROD003622,WH_12,70,35,4,0,101,24,10,3.5
PROD003622,WH_11,37,8,0,0,45,17,14,3.8
PROD003622,WH_14,55,19,4,0,70,21,17,2.8
PROD003623,WH_12,87,44,1,0,130,27,6,4.3
PROD003623,WH_06,36,15,0,0,51,17,11,2.7
PROD003623,WH_10,95,3,2,0,96,29,4,3.6
PROD003623,WH_15,82,13,1,0,94,26,11,4.4
PROD003624,WH_10,43,18,0,0,61,18,12,4.0
PROD003624,WH_08,121,74,36,0,159,34,2,2.8
PROD003624,WH_04,40,25,6,0,59,18,13,4.2
PROD003624,WH_12,99,7,3,0,103,29,7,3.0
PROD003625,WH_07,24,10,0,0,34,14,20,4.4
PROD003625,WH_20,20,11,1,0,30,14,15,2.7
PROD003625,WH_17,66,43,6,0,103,23,20,4.5
PROD003625,WH_10,25,45,4,0,66,15,13,3.4
PROD003626,WH_14,48,52,7,0,93,19,17,4.5
PROD003626,WH_13,51,13,3,0,61,20,9,3.0
PROD003626,WH_07,37,9,3,0,43,17,2,2.6
PROD003627,WH_16,18,9,4,0,23,13,12,4.1
PROD003627,WH_04,67,5,3,0,69,23,7,2.5
PROD003627,WH_15,92,17,3,0,106,28,15,2.9
PROD003628,WH_11,85,27,1,0,111,27,3,2.7
PROD003628,WH_19,64,37,10,0,91,22,12,4.2
PROD003628,WH_05,70,28,4,0,94,24,14,3.6
PROD003629,WH_08,41,19,6,0,54,18,3,2.7
PROD003629,WH_04,49,24,2,0,71,19,3,3.9
PROD003629,WH_10,87,9,2,0,94,27,12,3.5
PROD003629,WH_18,92,51,4,0,139,28,14,2.8
PROD003630,WH_07,81,12,3,0,90,26,2,3.0
PROD003630,WH_03,52,46,10,0,88,20,17,3.1
PROD003630,WH_18,85,36,1,0,120,27,5,3.3
PROD003631,WH_15,34,29,7,0,56,16,17,3.7
PROD003631,WH_19,20,17,4,0,33,14,15,4.0
PROD003631,WH_09,46,20,12,0,54,19,9,4.0
PROD003632,WH_02,93,40,1,0,132,28,20,4.2
PROD003632,WH_04,36,16,4,0,48,17,20,2.7
PROD003632,WH_05,87,35,4,0,118,27,9,2.6
PROD003632,WH_14,86,23,8,0,101,27,6,3.1
PROD003632,WH_13,31,2,2,0,31,16,6,3.3
PROD003633,WH_05,78,52,7,0,123,25,3,2.5
PROD003633,WH_04,83,14,1,0,96,26,6,4.7
PROD003633,WH_13,58,26,1,0,83,21,7,2.6
PROD003633,WH_09,35,38,0,0,73,17,17,3.7
PROD003634,WH_20,19,33,2,0,50,13,16,4.8
PROD003634,WH_02,22,19,6,0,35,14,18,3.4
PROD003634,WH_06,108,61,10,0,159,31,5,5.0
PROD003634,WH_17,73,13,4,0,82,24,12,3.2
PROD003635,WH_11,27,9,6,0,30,15,7,4.6
PROD003635,WH_18,102,24,20,0,106,30,2,4.8
PROD003635,WH_13,22,19,0,0,41,14,10,2.7
PROD003636,WH_06,68,46,3,0,111,23,9,3.2
PROD003636,WH_19,83,0,0,0,83,26,8,3.4
PROD003636,WH_15,52,13,10,1,54,20,10,3.6
PROD003637,WH_16,43,53,21,0,75,18,3,4.6
PROD003637,WH_09,63,44,28,0,79,22,10,4.5
PROD003637,WH_13,208,93,89,1,211,51,8,2.6
PROD003637,WH_01,106,7,5,1,107,31,5,3.3
PROD003638,WH_17,41,37,11,0,67,18,17,3.9
PROD003638,WH_03,33,40,1,0,72,16,15,2.7
PROD003638,WH_20,32,13,3,0,42,16,9,3.2
PROD003639,WH_10,131,44,19,0,156,36,18,4.4
PROD003639,WH_09,109,25,12,0,122,31,13,4.8
PROD003639,WH_04,82,56,8,0,130,26,2,3.1
PROD003639,WH_20,44,37,1,0,80,18,13,4.6
PROD003640,WH_02,44,26,3,0,67,18,13,4.6
PROD003640,WH_13,89,64,14,0,139,27,9,4.2
PROD003640,WH_11,95,52,3,0,144,29,9,3.8
PROD003641,WH_16,85,27,3,0,109,27,16,3.2
PROD003641,WH_04,67,32,1,0,98,23,20,3.6
PROD003641,WH_14,76,33,10,0,99,25,10,3.0
PROD003641,WH_18,47,1,0,0,48,19,8,3.1
PROD003642,WH_09,87,45,8,0,124,27,16,4.7
PROD003642,WH_11,99,61,21,0,139,29,9,3.3
PROD003642,WH_13,83,42,0,0,125,26,19,3.6
PROD003643,WH_11,54,39,13,0,80,20,14,4.7
PROD003643,WH_08,50,21,1,0,70,20,3,3.0
PROD003643,WH_13,53,7,5,0,55,20,18,4.5
PROD003644,WH_04,46,32,8,0,70,19,6,2.7
PROD003644,WH_02,73,32,10,0,95,24,4,2.5
PROD003644,WH_07,35,28,1,0,62,17,14,4.9
PROD003644,WH_12,103,22,3,0,122,30,10,2.9
PROD003645,WH_18,92,41,8,0,125,28,14,3.8
PROD003645,WH_09,70,5,2,0,73,24,5,2.9
PROD003645,WH_04,76,54,5,0,125,25,10,4.3
PROD003645,WH_17,92,43,0,0,135,28,11,3.9
PROD003645,WH_06,96,37,1,0,132,29,14,4.4
PROD003646,WH_08,74,67,35,1,105,24,10,2.6
PROD003646,WH_09,47,32,0,0,79,19,11,4.0
PROD003646,WH_16,26,39,1,0,64,15,5,3.9
PROD003646,WH_17,132,81,32,1,180,36,9,3.0
PROD003646,WH_12,133,72,45,0,160,36,5,4.0
PROD003647,WH_06,30,12,3,0,39,16,19,4.2
PROD003647,WH_03,99,50,10,0,139,29,14,3.2
PROD003647,WH_13,58,47,5,0,100,21,5,3.7
PROD003648,WH_04,39,38,6,0,71,17,18,3.0
PROD003648,WH_09,45,35,12,0,68,19,5,2.6
PROD003648,WH_06,60,46,8,0,98,22,14,4.9
PROD003649,WH_18,95,13,1,0,107,29,6,3.9
PROD003649,WH_12,76,28,20,0,84,25,11,4.1
PROD003649,WH_13,49,48,4,0,93,19,4,2.9
PROD003649,WH_17,33,6,1,0,38,16,8,2.6
PROD003650,WH_03,35,21,3,0,53,17,2,3.3
PROD003650,WH_17,51,25,1,0,75,20,4,3.1
PROD003650,WH_11,60,44,15,1,88,22,6,3.3
PROD003650,WH_06,17,30,4,0,43,13,13,2.8
PROD003650,WH_12,49,34,2,0,81,19,9,4.7
PROD003651,WH_12,92,43,2,0,133,28,20,2.9
PROD003651,WH_03,48,30,4,0,74,19,3,2.9
PROD003651,WH_07,24,13,6,0,31,14,12,4.5
PROD003651,WH_19,37,34,0,0,71,17,2,4.9
PROD003651,WH_17,33,26,7,0,52,16,18,3.3
PROD003652,WH_12,65,45,14,0,96,23,17,2.8
PROD003652,WH_16,66,19,6,0,79,23,17,3.9
PROD003652,WH_15,86,55,10,0,131,27,5,2.7
PROD003653,WH_19,102,45,7,0,140,30,17,2.5
PROD003653,WH_12,98,42,4,0,136,29,4,5.0
PROD003653,WH_11,67,29,4,0,92,23,20,4.0
PROD003653,WH_20,106,37,7,0,136,31,19,3.0
PROD003654,WH_05,88,33,2,0,119,27,5,4.3
PROD003654,WH_02,86,27,0,0,113,27,7,2.6
PROD003654,WH_08,78,18,1,0,95,25,20,4.8
PROD003654,WH_12,90,52,5,0,137,28,13,3.1
PROD003654,WH_03,93,31,2,0,122,28,18,4.0
PROD003655,WH_05,47,46,3,0,90,19,2,3.1
PROD003655,WH_09,94,5,1,0,98,28,19,2.5
PROD003655,WH_03,37,11,3,1,44,17,6,3.8
PROD003655,WH_15,57,5,1,0,61,21,12,2.9
PROD003655,WH_20,52,18,2,0,68,20,17,4.6
PROD003656,WH_18,85,22,9,0,98,27,12,2.6
PROD003656,WH_20,99,40,4,0,135,29,5,4.7
PROD003656,WH_03,109,39,10,0,138,31,14,2.8
PROD003656,WH_07,60,25,1,0,84,22,10,3.1
PROD003656,WH_06,28,23,9,0,42,15,10,3.4
PROD003657,WH_20,78,35,2,0,111,25,7,4.3
PROD003657,WH_02,31,55,11,0,75,16,18,4.3
PROD003657,WH_13,67,44,4,1,106,23,14,4.9
PROD003657,WH_03,20,38,4,0,54,14,2,2.6
PROD003657,WH_01,88,9,1,0,96,27,18,3.3
PROD003658,WH_17,81,14,2,0,93,26,17,4.3
PROD003658,WH_08,33,33,1,0,65,16,19,3.5
PROD003658,WH_14,72,37,1,0,108,24,16,3.6
PROD003659,WH_06,72,51,6,1,116,24,12,2.5
PROD003659,WH_05,71,40,4,0,107,24,7,4.0
PROD003659,WH_16,78,38,9,0,107,25,2,4.0
PROD003659,WH_12,83,6,2,0,87,26,19,2.7
PROD003659,WH_04,97,29,7,0,119,29,5,3.8
PROD003660,WH_08,33,19,6,0,46,16,10,3.8
PROD003660,WH_16,26,49,7,0,68,15,14,2.7
PROD003660,WH_02,30,43,7,0,66,16,12,3.6
PROD003661,WH_03,37,40,6,0,71,17,9,4.3
PROD003661,WH_01,59,17,1,0,75,21,12,3.6
PROD003661,WH_14,22,46,1,0,67,14,6,4.7
PROD003661,WH_06,84,32,17,0,99,26,17,2.5
PROD003661,WH_13,42,28,4,0,66,18,2,4.0
PROD003662,WH_06,35,29,5,0,59,17,14,2.7
PROD003662,WH_03,74,36,6,0,104,24,7,4.9
PROD003662,WH_05,60,25,3,0,82,22,14,4.2
PROD003662,WH_04,52,39,5,0,86,20,9,4.6
PROD003662,WH_08,88,49,2,0,135,27,6,3.6
PROD003663,WH_04,94,7,4,0,97,28,20,3.7
PROD003663,WH_13,41,23,1,0,63,18,19,4.3
PROD003663,WH_07,51,53,11,0,93,20,18,4.4
PROD003663,WH_08,77,48,5,1,119,25,3,3.2
PROD003663,WH_10,73,22,8,0,87,24,6,4.8
PROD003664,WH_04,94,10,2,0,102,28,16,3.9
PROD003664,WH_12,64,9,1,0,72,22,19,2.8
PROD003664,WH_16,91,17,10,0,98,28,3,3.3
PROD003664,WH_06,54,46,4,0,96,20,3,4.2
PROD003665,WH_12,88,5,0,0,93,27,17,4.3
PROD003665,WH_08,33,4,2,0,35,16,2,4.5
PROD003665,WH_01,80,28,0,0,108,26,20,3.7
PROD003665,WH_02,70,36,8,0,98,24,4,4.5
PROD003665,WH_17,91,17,2,0,106,28,3,3.1
PROD003666,WH_06,52,33,2,0,83,20,9,4.4
PROD003666,WH_03,98,31,9,0,120,29,2,3.8
PROD003666,WH_04,35,51,2,0,84,17,11,3.2
PROD003666,WH_10,116,24,11,0,129,33,15,3.2
PROD003667,WH_10,55,19,16,0,58,21,7,3.3
PROD003667,WH_18,84,55,19,0,120,26,10,3.1
PROD003667,WH_05,90,34,23,0,101,28,16,3.7
PROD003668,WH_01,93,9,9,0,93,28,5,3.6
PROD003668,WH_15,94,4,1,0,97,28,5,4.6
PROD003668,WH_09,16,7,1,0,22,13,10,3.7
PROD003668,WH_20,49,20,6,0,63,19,16,3.9
PROD003668,WH_18,31,12,8,0,35,16,11,3.1
PROD003669,WH_07,19,20,5,0,34,13,12,4.3
PROD003669,WH_01,115,60,27,0,148,33,12,2.6
PROD003669,WH_16,99,34,10,0,123,29,5,2.7
PROD003670,WH_07,61,15,2,0,74,22,13,4.1
PROD003670,WH_13,13,20,1,0,32,12,20,5.0
PROD003670,WH_10,90,22,0,0,112,28,8,3.1
PROD003670,WH_12,50,29,12,0,67,20,9,3.0
PROD003670,WH_16,13,25,1,0,37,12,17,4.7
PROD003671,WH_01,70,28,8,0,90,24,19,3.1
PROD003671,WH_16,94,31,0,0,125,28,10,3.4
PROD003671,WH_04,52,27,0,0,79,20,3,2.8
PROD003671,WH_10,106,31,6,0,131,31,17,4.5
PROD003672,WH_05,25,8,1,0,32,15,10,4.2
PROD003672,WH_15,17,35,1,0,51,13,5,3.7
PROD003672,WH_09,22,25,4,0,43,14,7,4.8
PROD003673,WH_06,55,39,4,0,90,21,17,4.3
PROD003673,WH_20,75,43,5,0,113,25,11,4.4
PROD003673,WH_18,35,3,2,0,36,17,10,3.7
PROD003673,WH_16,101,55,5,0,151,30,16,3.0
PROD003674,WH_11,13,50,2,0,61,12,17,2.6
PROD003674,WH_13,108,43,11,0,140,31,12,4.1
PROD003674,WH_07,59,49,12,1,95,21,15,2.9
PROD003674,WH_04,86,63,18,1,130,27,18,3.0
PROD003675,WH_14,92,49,6,0,135,28,19,4.2
PROD003675,WH_01,56,20,1,0,75,21,17,3.3
PROD003675,WH_05,104,67,15,0,156,30,19,2.5
PROD003676,WH_18,98,11,3,0,106,29,10,3.0
PROD003676,WH_05,202,110,65,2,245,50,19,3.2
PROD003676,WH_02,207,143,93,2,255,51,12,4.5
PROD003676,WH_12,120,112,47,1,184,34,18,3.0
PROD003677,WH_17,54,46,2,0,98,20,9,3.4
PROD003677,WH_14,37,22,1,0,58,17,14,3.5
PROD003677,WH_07,69,11,5,0,75,23,20,3.5
PROD003678,WH_02,97,5,2,0,100,29,11,2.5
PROD003678,WH_14,75,41,12,1,103,25,18,4.4
PROD003678,WH_05,50,43,17,0,76,20,10,3.3
PROD003678,WH_12,98,40,3,0,135,29,3,5.0
PROD003678,WH_17,95,46,8,0,133,29,20,3.0
PROD003679,WH_10,97,6,6,0,97,29,15,3.9
PROD003679,WH_14,63,20,7,0,76,22,16,2.6
PROD003679,WH_16,69,23,1,0,91,23,8,4.8
PROD003680,WH_03,37,24,7,0,54,17,19,2.9
PROD003680,WH_02,49,22,1,0,70,19,17,4.6
PROD003680,WH_08,89,4,1,0,92,27,2,3.8
PROD003680,WH_06,55,20,4,0,71,21,16,4.2
PROD003680,WH_04,41,17,7,0,51,18,8,3.1
PROD003681,WH_14,26,16,9,0,33,15,5,2.9
PROD003681,WH_08,79,64,15,0,128,25,5,3.6
PROD003681,WH_11,45,15,2,0,58,19,10,4.4
PROD003682,WH_16,14,8,3,0,19,12,14,3.1
PROD003682,WH_11,30,5,1,0,34,16,8,4.7
PROD003682,WH_20,78,38,2,0,114,25,3,3.7
PROD003682,WH_06,44,10,1,0,53,18,6,2.6
PROD003682,WH_07,92,29,2,0,119,28,19,3.3
PROD003683,WH_17,22,34,2,0,54,14,18,4.9
PROD003683,WH_01,49,30,3,0,76,19,11,3.6
PROD003683,WH_16,22,4,2,0,24,14,10,3.5
PROD003684,WH_13,48,1,1,0,48,19,12,4.0
PROD003684,WH_20,80,25,8,0,97,26,16,3.3
PROD003684,WH_14,83,42,11,0,114,26,15,4.8
PROD003685,WH_18,73,17,3,0,87,24,13,3.6
PROD003685,WH_08,42,38,4,0,76,18,6,4.4
PROD003685,WH_15,51,45,3,0,93,20,4,3.1
PROD003686,WH_10,93,27,3,0,117,28,9,3.4
PROD003686,WH_09,107,47,5,0,149,31,17,4.2
PROD003686,WH_12,47,40,3,0,84,19,6,3.4
PROD003686,WH_15,30,18,6,0,42,16,4,3.8
PROD003687,WH_16,62,5,2,0,65,22,10,2.8
PROD003687,WH_20,107,24,6,0,125,31,11,3.9
PROD003687,WH_09,94,17,8,0,103,28,18,4.6
PROD003687,WH_01,76,5,3,0,78,25,2,2.6
PROD003688,WH_04,74,46,9,0,111,24,16,3.2
PROD003688,WH_11,29,48,2,0,75,15,4,3.4
PROD003688,WH_18,72,50,12,1,109,24,7,2.7
PROD003688,WH_02,34,42,3,0,73,16,16,4.4
PROD003689,WH_10,33,16,1,0,48,16,6,5.0
PROD003689,WH_11,67,14,7,0,74,23,11,3.0
PROD003689,WH_07,115,28,13,0,130,33,3,2.8
PROD003689,WH_16,41,48,8,0,81,18,13,4.2
PROD003690,WH_18,84,48,4,0,128,26,5,2.7
PROD003690,WH_11,34,16,5,0,45,16,8,3.6
PROD003690,WH_08,11,6,0,0,17,12,4,2.9
PROD003690,WH_02,20,20,6,0,34,14,6,3.0
PROD003691,WH_11,203,85,53,1,234,50,10,4.1
PROD003691,WH_05,63,26,5,0,84,22,10,5.0
PROD003691,WH_19,107,86,46,1,146,31,10,4.1
PROD003692,WH_09,127,86,55,0,158,35,3,4.5
PROD003692,WH_20,114,46,47,1,112,32,18,4.3
PROD003692,WH_13,268,152,89,2,329,63,17,5.0
PROD003692,WH_07,133,44,38,1,138,36,18,2.9
PROD003692,WH_18,98,77,44,0,131,29,18,3.5
PROD003693,WH_08,49,17,9,0,57,19,2,2.8
PROD003693,WH_20,97,13,0,0,110,29,10,3.6
PROD003693,WH_05,66,13,1,0,78,23,14,4.2
PROD003694,WH_19,51,34,1,0,84,20,8,4.9
PROD003694,WH_05,31,3,1,0,33,16,4,4.4
PROD003694,WH_11,97,42,0,0,139,29,20,3.5
PROD003694,WH_04,56,42,0,0,98,21,2,3.7
PROD003695,WH_14,98,30,17,0,111,29,12,4.6
PROD003695,WH_07,41,13,2,0,52,18,12,3.8
PROD003695,WH_01,114,80,27,0,167,32,12,4.0
PROD003696,WH_12,77,29,12,0,94,25,15,4.4
PROD003696,WH_20,88,53,12,0,129,27,7,2.9
PROD003696,WH_19,58,51,2,0,107,21,2,3.0
PROD003696,WH_05,82,20,6,0,96,26,20,3.5
PROD003696,WH_08,64,14,2,0,76,22,4,4.8
PROD003697,WH_08,12,11,1,0,22,12,19,4.4
PROD003697,WH_02,65,49,4,0,110,23,13,2.9
PROD003697,WH_19,34,15,8,0,41,16,15,2.9
PROD003697,WH_06,38,27,2,0,63,17,19,3.3
PROD003698,WH_17,132,78,50,0,160,36,16,3.7
PROD003698,WH_18,51,41,21,0,71,20,11,4.4
PROD003698,WH_15,100,47,7,1,139,30,9,3.1
PROD003698,WH_13,142,79,33,0,188,38,7,4.2
PROD003698,WH_04,145,67,41,1,170,39,16,4.9
PROD003699,WH_16,75,44,6,0,113,25,4,4.1
PROD003699,WH_02,16,50,2,0,64,13,3,3.3
PROD003699,WH_18,71,43,3,0,111,24,18,2.7
PROD003699,WH_08,22,37,0,0,59,14,2,4.4
PROD003700,WH_14,34,13,0,0,47,16,17,4.9
PROD003700,WH_02,53,45,4,0,94,20,9,3.4
PROD003700,WH_08,55,20,12,0,63,21,15,2.8
PROD003701,WH_02,29,12,3,0,38,15,20,3.1
PROD003701,WH_07,87,48,15,1,119,27,3,2.6
PROD003701,WH_15,77,41,18,0,100,25,17,3.6
PROD003701,WH_10,70,42,12,0,100,24,9,4.3
PROD003702,WH_15,79,23,0,0,102,25,3,3.2
PROD003702,WH_14,92,45,2,0,135,28,10,2.7
PROD003702,WH_17,47,41,1,0,87,19,8,2.5
PROD003702,WH_01,93,31,5,0,119,28,20,3.2
PROD003702,WH_05,84,17,0,0,101,26,8,4.9
PROD003703,WH_03,64,35,5,0,94,22,20,4.4
PROD003703,WH_15,97,10,7,0,100,29,11,2.6
PROD003703,WH_06,38,6,3,0,41,17,10,3.9
PROD003703,WH_05,86,18,4,0,100,27,18,4.7
PROD003703,WH_19,67,23,4,0,86,23,6,4.3
PROD003704,WH_04,74,36,0,0,110,24,15,2.8
PROD003704,WH_01,80,4,4,0,80,26,7,4.2
PROD003704,WH_13,81,4,0,0,85,26,7,3.1
PROD003704,WH_05,16,36,2,0,50,13,12,4.6
PROD003704,WH_03,37,18,2,0,53,17,6,4.4
