CustomerID,Age,Gender,City,State,Country,Segment,Income,SignupDate,LifetimeValue,LoyaltyTier
CUST008616,33,Male,Birmingham,England,UK,Regular,40700.0,2021-02-18,9009.22,Platinum
CUST008617,36,Male,Chicago,IL,USA,Premium,68100.0,2020-05-16,1939.36,Bronze
CUST008618,18,Male,Montreal,Quebec,Canada,Premium,66100.0,2020-02-20,4301.28,Gold
CUST008619,38,Female,Los Angeles,CA,USA,Regular,35500.0,2023-07-24,5495.03,Gold
CUST008620,38,Female,Delhi,Delhi,India,Regular,17900.0,2023-05-15,896.57,Bronze
CUST008621,51,Female,Phoenix,AZ,USA,Budget,26700.0,2024-03-02,2308.05,Silver
CUST008622,55,Female,Chicago,IL,USA,New,20100.0,2022-05-04,904.72,Bronze
CUST008623,35,Female,Houston,TX,USA,New,38700.0,2022-12-07,828.46,Bronze
CUST008624,48,Female,Dallas,TX,USA,Regular,49800.0,2021-11-03,2606.85,Silver
CUST008625,23,Male,Chennai,Tamil Nadu,India,Regular,43600.0,2021-11-28,4570.74,Gold
CUST008626,47,Female,Glasgow,Scotland,UK,Regular,24400.0,2022-01-27,1806.4,Bronze
CUST008627,30,Female,New York,NY,USA,Premium,75300.0,2024-12-03,8577.02,Platinum
CUST008628,22,Male,Glasgow,Scotland,UK,New,29700.0,2021-11-01,317.37,Bronze
CUST008629,35,Female,Chicago,IL,USA,Budget,16700.0,2024-04-10,1738.62,Bronze
CUST008630,56,Female,Montreal,Quebec,Canada,Regular,91900.0,2020-04-17,3340.77,Silver
CUST008631,40,Female,Delhi,Delhi,India,Budget,14500.0,2024-10-26,6765.08,Gold
CUST008632,57,Male,Birmingham,England,UK,Regular,45400.0,2022-08-01,3444.69,Silver
CUST008633,28,Male,Montreal,Quebec,Canada,Budget,43300.0,2023-01-11,1302.36,Bronze
CUST008634,51,Female,Seattle,WA,USA,Regular,43100.0,2020-09-11,4148.0,Silver
CUST008635,29,Male,Phoenix,AZ,USA,Budget,16500.0,2024-12-14,1789.6,Bronze
CUST008636,40,Male,Phoenix,AZ,USA,New,25500.0,2021-11-05,1559.75,Bronze
CUST008637,40,Male,Mumbai,Maharashtra,India,Regular,19400.0,2020-11-19,10221.4,Platinum
CUST008638,46,Male,Phoenix,AZ,USA,Regular,37900.0,2021-02-02,2937.94,Silver
CUST008639,41,Female,Bengaluru,Karnataka,India,Regular,38500.0,2023-07-17,1472.22,Bronze
CUST008640,28,Female,London,England,UK,Budget,19500.0,2023-05-13,3435.78,Silver
CUST008641,49,Male,Seattle,WA,USA,Regular,68900.0,2023-12-11,4111.57,Silver
CUST008642,60,Female,Birmingham,England,UK,New,32100.0,2023-05-11,1431.58,Bronze
CUST008643,30,Male,Leeds,England,UK,Budget,10800.0,2022-11-16,548.86,Bronze
CUST008644,18,Male,London,England,UK,Regular,71900.0,2020-04-30,5722.9,Gold
CUST008645,44,Female,Delhi,Delhi,India,Premium,39000.0,2020-07-18,7186.07,Gold
CUST008646,33,Female,Glasgow,Scotland,UK,Budget,27900.0,2020-11-02,1108.03,Bronze
CUST008647,36,Male,Seattle,WA,USA,Regular,49300.0,2022-12-25,5477.95,Gold
CUST008648,45,Female,Mumbai,Maharashtra,India,Regular,35700.0,2022-06-22,5529.41,Gold
CUST008649,32,Male,Seattle,WA,USA,Regular,56300.0,2022-06-24,3226.97,Silver
CUST008650,34,Female,Delhi,Delhi,India,Regular,38300.0,2022-09-13,596.28,Bronze
CUST008651,36,Male,Los Angeles,CA,USA,Regular,31500.0,2024-01-05,2623.52,Silver
CUST008652,57,Female,Chennai,Tamil Nadu,India,Regular,14500.0,2023-09-30,2536.08,Silver
CUST008653,38,Female,Houston,TX,USA,Regular,17000.0,2022-02-07,638.92,Bronze
CUST008654,21,Male,Dallas,TX,USA,Regular,127800.0,2023-12-19,180.3,Bronze
CUST008655,22,Female,London,England,UK,Budget,30900.0,2024-08-15,520.04,Bronze
CUST008656,39,Female,Dallas,TX,USA,Regular,65200.0,2023-11-16,2913.19,Silver
CUST008657,23,Male,Manchester,England,UK,Regular,114900.0,2020-06-14,1610.45,Bronze
CUST008658,18,Female,Leeds,England,UK,New,28400.0,2020-04-18,865.12,Bronze
CUST008659,46,Female,Phoenix,AZ,USA,New,31300.0,2024-09-22,102.37,Bronze
CUST008660,46,Male,New York,NY,USA,Premium,31800.0,2023-09-02,6808.06,Gold
CUST008661,33,Female,Chennai,Tamil Nadu,India,Budget,19500.0,2020-12-25,1804.47,Bronze
CUST008662,41,Male,Manchester,England,UK,Regular,32200.0,2022-10-09,1152.91,Bronze
CUST008663,40,Female,Manchester,England,UK,Budget,18700.0,2023-12-10,1869.25,Bronze
CUST008664,45,Female,Dallas,TX,USA,Regular,59600.0,2021-08-05,1333.99,Bronze
CUST008665,45,Other,Seattle,WA,USA,Premium,92200.0,2021-09-27,7436.45,Platinum
CUST008666,18,Female,Chennai,Tamil Nadu,India,New,50600.0,2021-10-10,980.12,Bronze
CUST008667,34,Female,Bengaluru,Karnataka,India,Regular,21400.0,2023-01-28,5178.58,Gold
CUST008668,44,Male,Manchester,England,UK,Regular,37600.0,2021-02-23,1571.18,Bronze
CUST008669,32,Male,Glasgow,Scotland,UK,Budget,26000.0,2023-10-18,3424.97,Silver
CUST008670,38,Female,Manchester,England,UK,Regular,86000.0,2023-02-09,2919.07,Silver
CUST008671,47,Male,Pune,Maharashtra,India,Premium,70400.0,2020-07-02,10750.11,Platinum
CUST008672,39,Female,Delhi,Delhi,India,Regular,34500.0,2023-05-05,4339.32,Gold
CUST008673,57,Male,Los Angeles,CA,USA,Budget,36300.0,2024-05-24,553.33,Bronze
CUST008674,52,Male,Pune,Maharashtra,India,Budget,19800.0,2022-06-28,466.97,Bronze
CUST008675,36,Male,Seattle,WA,USA,Regular,45900.0,2021-08-17,6444.06,Gold
CUST008676,35,Female,Chicago,IL,USA,Regular,45300.0,2021-10-30,1624.23,Bronze
CUST008677,18,Male,Dallas,TX,USA,Regular,29400.0,2023-09-18,3747.41,Silver
CUST008678,33,Male,New York,NY,USA,Regular,27200.0,2020-01-12,1908.99,Bronze
CUST008679,20,Other,Phoenix,AZ,USA,Premium,64400.0,2021-04-21,3237.12,Silver
CUST008680,40,Female,Chicago,IL,USA,Regular,29900.0,2022-01-24,7493.13,Platinum
CUST008681,39,Female,New York,NY,USA,Budget,11100.0,2021-04-19,1539.29,Bronze
CUST008682,47,Male,Houston,TX,USA,Budget,30100.0,2021-03-01,535.29,Bronze
CUST008683,56,Male,Los Angeles,CA,USA,Regular,46900.0,2022-02-15,3564.48,Silver
CUST008684,37,Female,Phoenix,AZ,USA,Regular,26000.0,2020-05-19,10005.67,Platinum
CUST008685,67,Male,Mumbai,Maharashtra,India,Budget,14900.0,2023-07-28,1911.02,Bronze
CUST008686,41,Male,Manchester,England,UK,Premium,81400.0,2024-12-25,4384.0,Gold
CUST008687,20,Female,Los Angeles,CA,USA,Regular,79900.0,2022-01-27,3147.9,Silver
CUST008688,30,Male,Chicago,IL,USA,Regular,57500.0,2023-09-25,5976.0,Gold
CUST008689,33,Female,New York,NY,USA,Regular,62300.0,2020-11-19,2953.5,Silver
CUST008690,45,Male,Los Angeles,CA,USA,Premium,57000.0,2024-12-26,6316.82,Gold
CUST008691,25,Male,New York,NY,USA,New,39400.0,2021-01-27,4336.67,Gold
CUST008692,34,Male,Phoenix,AZ,USA,Regular,34200.0,2020-06-27,8746.29,Platinum
CUST008693,35,Female,Birmingham,England,UK,Premium,47100.0,2020-05-15,4786.13,Gold
CUST008694,32,Female,Delhi,Delhi,India,Regular,39700.0,2023-01-24,4102.98,Silver
CUST008695,48,Female,Leeds,England,UK,Budget,14700.0,2020-12-01,1465.17,Bronze
CUST008696,46,Male,Seattle,WA,USA,Budget,15600.0,2022-02-07,4319.73,Gold
CUST008697,53,Female,Houston,TX,USA,Regular,29700.0,2024-11-20,7040.4,Gold
CUST008698,33,Female,Delhi,Delhi,India,Regular,31200.0,2022-08-02,7473.93,Platinum
CUST008699,53,Female,Bengaluru,Karnataka,India,Regular,35800.0,2021-06-02,6578.8,Gold
CUST008700,20,Female,Hyderabad,Telangana,India,Premium,25800.0,2021-03-28,6225.2,Gold
CUST008701,19,Female,Toronto,Ontario,Canada,Regular,23900.0,2023-02-09,2857.23,Silver
CUST008702,22,Female,Manchester,England,UK,Regular,73600.0,2023-03-01,3374.42,Silver
CUST008703,38,Male,Houston,TX,USA,Regular,36200.0,2021-10-08,1390.58,Bronze
CUST008704,53,Female,Pune,Maharashtra,India,Budget,28100.0,2024-12-09,1924.04,Bronze
CUST008705,30,Male,Phoenix,AZ,USA,New,39400.0,2020-09-30,607.56,Bronze
CUST008706,31,Other,Hyderabad,Telangana,India,Regular,34600.0,2023-03-18,1564.34,Bronze
CUST008707,35,Male,Seattle,WA,USA,Budget,14600.0,2022-01-31,2548.33,Silver
CUST008708,45,Male,Los Angeles,CA,USA,New,25500.0,2022-08-26,4001.64,Silver
CUST008709,31,Male,Houston,TX,USA,Regular,87700.0,2023-01-02,3734.99,Silver
CUST008710,31,Female,Chicago,IL,USA,Regular,28600.0,2022-12-23,2765.17,Silver
CUST008711,20,Male,London,England,UK,Budget,47300.0,2021-02-12,1549.27,Bronze
CUST008712,30,Female,New York,NY,USA,Regular,30100.0,2023-08-21,4675.64,Gold
CUST008713,53,Female,Phoenix,AZ,USA,Budget,18900.0,2020-04-02,1805.14,Bronze
CUST008714,39,Male,Houston,TX,USA,Regular,37600.0,2024-07-08,825.82,Bronze
CUST008715,28,Female,Delhi,Delhi,India,New,30200.0,2022-11-26,659.88,Bronze
CUST008716,54,Female,Chennai,Tamil Nadu,India,Premium,42800.0,2024-11-10,7653.72,Platinum
CUST008717,30,Female,Delhi,Delhi,India,Budget,21700.0,2023-01-12,390.77,Bronze
CUST008718,56,Male,Phoenix,AZ,USA,Regular,18700.0,2020-06-13,3973.77,Silver
CUST008719,56,Female,Seattle,WA,USA,Premium,77000.0,2022-03-14,13888.37,Platinum
CUST008720,38,Male,Phoenix,AZ,USA,Premium,72300.0,2024-09-02,6238.67,Gold
CUST008721,18,Female,Dallas,TX,USA,Regular,50400.0,2021-08-05,4070.2,Silver
CUST008722,67,Female,Los Angeles,CA,USA,Regular,29000.0,2023-01-07,2419.07,Silver
CUST008723,43,Male,Chennai,Tamil Nadu,India,Premium,91100.0,2024-05-22,4552.4,Gold
CUST008724,33,Male,Birmingham,England,UK,Budget,26400.0,2024-08-11,741.96,Bronze
CUST008725,50,Female,Chicago,IL,USA,Regular,38500.0,2022-10-21,1137.28,Bronze
CUST008726,47,Male,Leeds,England,UK,Regular,88400.0,2024-06-12,912.64,Bronze
CUST008727,55,Male,Houston,TX,USA,Regular,44900.0,2021-10-02,3174.18,Silver
CUST008728,29,Male,New York,NY,USA,Budget,17700.0,2021-10-07,1830.87,Bronze
CUST008729,42,Female,Mumbai,Maharashtra,India,Budget,43500.0,2020-08-08,865.38,Bronze
CUST008730,22,Male,Mumbai,Maharashtra,India,Regular,45700.0,2020-05-20,3144.57,Silver
CUST008731,46,Female,Mumbai,Maharashtra,India,Budget,48500.0,2020-05-04,3604.37,Silver
CUST008732,37,Other,Delhi,Delhi,India,Budget,9500.0,2023-04-06,1210.13,Bronze
CUST008733,41,Female,Chicago,IL,USA,Regular,31700.0,2023-09-24,3321.75,Silver
CUST008734,36,Female,Delhi,Delhi,India,Premium,57200.0,2021-04-11,5672.59,Gold
CUST008735,34,Female,Chennai,Tamil Nadu,India,Premium,27900.0,2022-11-18,9376.34,Platinum
CUST008736,26,Male,Seattle,WA,USA,Budget,23500.0,2021-02-06,1114.6,Bronze
CUST008737,48,Male,Chennai,Tamil Nadu,India,New,27600.0,2020-11-13,6553.4,Gold
CUST008738,57,Male,Toronto,Ontario,Canada,Premium,26600.0,2021-10-20,5319.23,Gold
CUST008739,30,Male,Birmingham,England,UK,Regular,25700.0,2022-08-24,7506.15,Platinum
CUST008740,45,Male,New York,NY,USA,Regular,67800.0,2020-08-29,1812.55,Bronze
CUST008741,43,Female,Phoenix,AZ,USA,Regular,54700.0,2022-06-18,3614.68,Silver
CUST008742,38,Male,Mumbai,Maharashtra,India,Budget,15800.0,2024-01-26,1619.06,Bronze
CUST008743,18,Male,Delhi,Delhi,India,Budget,15600.0,2024-06-13,2608.68,Silver
CUST008744,21,Female,Los Angeles,CA,USA,New,48100.0,2024-08-16,156.71,Bronze
CUST008745,27,Male,Houston,TX,USA,Regular,15000.0,2024-06-22,6339.38,Gold
CUST008746,18,Female,Chicago,IL,USA,Budget,28500.0,2022-09-21,1798.36,Bronze
CUST008747,56,Male,Houston,TX,USA,Budget,9600.0,2022-01-20,2785.04,Silver
CUST008748,42,Female,Delhi,Delhi,India,Budget,45600.0,2022-05-02,1577.84,Bronze
CUST008749,37,Male,Birmingham,England,UK,New,44000.0,2023-03-06,1564.15,Bronze
CUST008750,18,Male,London,England,UK,Regular,15800.0,2023-02-22,2385.65,Silver
CUST008751,18,Female,London,England,UK,Premium,55100.0,2022-05-22,2355.1,Silver
CUST008752,37,Male,London,England,UK,Premium,75400.0,2020-05-24,9987.59,Platinum
CUST008753,63,Male,Delhi,Delhi,India,Budget,8900.0,2021-05-17,4178.22,Silver
CUST008754,28,Male,Dallas,TX,USA,Premium,64100.0,2024-05-20,6858.07,Gold
CUST008755,49,Female,Chicago,IL,USA,Budget,27100.0,2023-08-17,1516.17,Bronze
CUST008756,31,Male,Pune,Maharashtra,India,Regular,14300.0,2020-05-04,4759.6,Gold
CUST008757,38,Female,Leeds,England,UK,Budget,30500.0,2020-09-08,395.55,Bronze
CUST008758,53,Female,Dallas,TX,USA,Budget,20600.0,2022-11-21,4052.06,Silver
CUST008759,33,Female,Birmingham,England,UK,Regular,54900.0,2023-09-21,4408.66,Gold
CUST008760,29,Female,Delhi,Delhi,India,Premium,58800.0,2020-11-02,4854.62,Gold
CUST008761,56,Male,Phoenix,AZ,USA,Budget,13500.0,2020-11-07,1612.53,Bronze
CUST008762,38,Female,Manchester,England,UK,New,19400.0,2023-02-11,2937.07,Silver
CUST008763,52,Male,Phoenix,AZ,USA,Premium,56800.0,2024-07-17,6615.53,Gold
CUST008764,29,Male,Chennai,Tamil Nadu,India,Regular,33400.0,2022-06-18,3050.49,Silver
CUST008765,56,Female,London,England,UK,Budget,35200.0,2021-11-29,1843.89,Bronze
CUST008766,41,Female,Mumbai,Maharashtra,India,Premium,57600.0,2021-07-25,8956.59,Platinum
CUST008767,43,Male,Delhi,Delhi,India,Premium,32400.0,2020-06-20,1875.23,Bronze
CUST008768,39,Other,Bengaluru,Karnataka,India,Budget,17700.0,2022-08-20,4622.1,Gold
CUST008769,31,Female,Houston,TX,USA,Budget,11000.0,2020-06-13,364.67,Bronze
CUST008770,37,Male,Chicago,IL,USA,Regular,42500.0,2020-08-19,2809.19,Silver
CUST008771,32,Female,Chennai,Tamil Nadu,India,New,42400.0,2024-10-12,247.86,Bronze
CUST008772,50,Female,Mumbai,Maharashtra,India,Budget,30500.0,2022-04-26,4437.6,Gold
CUST008773,35,Female,Pune,Maharashtra,India,Premium,57000.0,2024-04-05,6665.29,Gold
CUST008774,18,Female,Vancouver,British Columbia,Canada,Regular,26500.0,2024-11-28,3308.35,Silver
CUST008775,18,Male,Leeds,England,UK,Budget,17300.0,2024-10-20,646.97,Bronze
CUST008776,18,Female,Birmingham,England,UK,Budget,20900.0,2021-01-04,4599.32,Gold
CUST008777,46,Male,Mumbai,Maharashtra,India,Regular,28900.0,2020-09-06,8286.0,Platinum
CUST008778,23,Female,Chicago,IL,USA,Regular,74900.0,2022-07-14,2214.6,Silver
CUST008779,41,Female,Delhi,Delhi,India,Regular,30800.0,2020-02-01,1742.24,Bronze
CUST008780,39,Female,Bengaluru,Karnataka,India,Budget,20800.0,2021-08-21,5841.82,Gold
CUST008781,37,Male,Glasgow,Scotland,UK,Regular,25900.0,2024-10-07,683.88,Bronze
CUST008782,43,Female,Chicago,IL,USA,Budget,15700.0,2023-05-21,372.17,Bronze
CUST008783,40,Female,Bengaluru,Karnataka,India,Regular,20500.0,2021-09-12,3860.31,Silver
CUST008784,18,Male,Vancouver,British Columbia,Canada,Premium,41100.0,2021-07-05,7864.64,Platinum
CUST008785,33,Male,Los Angeles,CA,USA,Premium,151800.0,2021-06-09,2868.55,Silver
CUST008786,43,Male,Dallas,TX,USA,Budget,27800.0,2021-05-23,1077.81,Bronze
CUST008787,59,Female,Pune,Maharashtra,India,Regular,31200.0,2021-11-24,1397.85,Bronze
CUST008788,59,Male,Hyderabad,Telangana,India,Regular,27000.0,2020-01-05,4945.45,Gold
CUST008789,20,Female,Bengaluru,Karnataka,India,Regular,63300.0,2022-01-07,1262.69,Bronze
CUST008790,33,Female,Manchester,England,UK,Regular,24900.0,2023-03-07,6185.49,Gold
CUST008791,18,Female,Houston,TX,USA,Budget,10100.0,2024-01-23,712.03,Bronze
CUST008792,57,Female,Los Angeles,CA,USA,Regular,45000.0,2023-11-27,8587.28,Platinum
CUST008793,51,Male,Mumbai,Maharashtra,India,Regular,23900.0,2022-11-02,2744.91,Silver
CUST008794,42,Male,Dallas,TX,USA,Budget,12200.0,2022-08-05,114.89,Bronze
CUST008795,40,Male,Seattle,WA,USA,Regular,22200.0,2024-07-04,1411.2,Bronze
CUST008796,55,Female,Los Angeles,CA,USA,Regular,43800.0,2021-07-18,5792.99,Gold
CUST008797,53,Female,Phoenix,AZ,USA,Regular,34700.0,2023-01-10,2966.63,Silver
CUST008798,53,Female,Seattle,WA,USA,Budget,14000.0,2022-08-05,6392.47,Gold
CUST008799,43,Female,Hyderabad,Telangana,India,New,40400.0,2021-07-26,359.65,Bronze
CUST008800,33,Female,Glasgow,Scotland,UK,Regular,25000.0,2020-09-11,2418.75,Silver
CUST008801,47,Other,Glasgow,Scotland,UK,Premium,31300.0,2022-03-05,10409.25,Platinum
CUST008802,48,Female,Los Angeles,CA,USA,Premium,36300.0,2020-03-10,8179.13,Platinum
CUST008803,35,Male,Mumbai,Maharashtra,India,Regular,36700.0,2021-06-18,1033.21,Bronze
CUST008804,33,Male,Dallas,TX,USA,Regular,25500.0,2020-02-08,479.78,Bronze
CUST008805,52,Female,Dallas,TX,USA,Regular,38100.0,2022-12-05,530.59,Bronze
CUST008806,59,Female,Los Angeles,CA,USA,Regular,59900.0,2024-05-16,1329.83,Bronze
CUST008807,28,Female,Montreal,Quebec,Canada,Regular,27400.0,2023-10-14,5813.5,Gold
CUST008808,34,Male,Mumbai,Maharashtra,India,Regular,120600.0,2023-10-14,4872.72,Gold
CUST008809,42,Female,Manchester,England,UK,New,37000.0,2023-04-29,579.31,Bronze
CUST008810,44,Male,Seattle,WA,USA,Regular,33500.0,2023-07-13,4739.09,Gold
CUST008811,31,Male,Chicago,IL,USA,New,17900.0,2022-07-02,2777.34,Silver
CUST008812,62,Female,Montreal,Quebec,Canada,Regular,31000.0,2020-05-12,5938.47,Gold
CUST008813,43,Female,New York,NY,USA,Premium,58500.0,2024-06-12,10305.53,Platinum
CUST008814,44,Male,Bengaluru,Karnataka,India,Regular,51100.0,2021-02-05,1988.78,Bronze
CUST008815,60,Male,Hyderabad,Telangana,India,New,25000.0,2022-03-01,385.58,Bronze
CUST008816,32,Female,Chennai,Tamil Nadu,India,Budget,26500.0,2024-05-24,4177.48,Silver
CUST008817,36,Male,Houston,TX,USA,Regular,37000.0,2021-01-03,1143.71,Bronze
CUST008818,21,Male,New York,NY,USA,Premium,101400.0,2022-10-23,2479.66,Silver
CUST008819,35,Female,Houston,TX,USA,Regular,58300.0,2021-09-03,5790.05,Gold
CUST008820,18,Female,Montreal,Quebec,Canada,Premium,76000.0,2020-05-11,4295.2,Gold
CUST008821,47,Male,Bengaluru,Karnataka,India,Regular,51200.0,2024-04-02,3707.1,Silver
CUST008822,43,Female,Seattle,WA,USA,New,54200.0,2023-12-21,1958.43,Bronze
CUST008823,34,Female,Delhi,Delhi,India,Budget,27700.0,2024-01-31,5843.39,Gold
CUST008824,36,Male,Dallas,TX,USA,Budget,24700.0,2022-03-27,2768.93,Silver
CUST008825,47,Male,Dallas,TX,USA,Regular,43700.0,2020-02-11,3743.86,Silver
CUST008826,23,Male,Houston,TX,USA,Regular,75000.0,2021-07-23,1960.94,Bronze
CUST008827,40,Male,Mumbai,Maharashtra,India,Regular,38200.0,2022-01-28,1124.54,Bronze
CUST008828,47,Female,Chicago,IL,USA,Budget,30200.0,2024-09-04,5263.81,Gold
CUST008829,18,Male,Dallas,TX,USA,Regular,26800.0,2023-04-30,1340.36,Bronze
CUST008830,46,Other,Seattle,WA,USA,Regular,71400.0,2022-11-04,4199.83,Silver
CUST008831,18,Male,Houston,TX,USA,Regular,44500.0,2022-07-23,3116.43,Silver
CUST008832,36,Female,Manchester,England,UK,Regular,31100.0,2020-05-31,4734.28,Gold
CUST008833,22,Female,Dallas,TX,USA,Premium,63300.0,2023-03-30,9112.24,Platinum
CUST008834,56,Female,Chennai,Tamil Nadu,India,Regular,32900.0,2024-12-10,1036.75,Bronze
CUST008835,22,Female,Toronto,Ontario,Canada,Budget,21800.0,2022-11-22,4912.72,Gold
CUST008836,18,Female,Chicago,IL,USA,Budget,23900.0,2021-11-02,1455.05,Bronze
CUST008837,39,Female,Montreal,Quebec,Canada,Budget,19900.0,2023-02-02,2356.63,Silver
CUST008838,32,Female,Mumbai,Maharashtra,India,Budget,10700.0,2020-08-19,2983.53,Silver
CUST008839,18,Female,Chennai,Tamil Nadu,India,Regular,80700.0,2021-01-03,6442.62,Gold
CUST008840,44,Other,Los Angeles,CA,USA,Regular,40900.0,2022-11-08,8241.22,Platinum
CUST008841,18,Male,Bengaluru,Karnataka,India,Regular,41000.0,2020-06-18,3624.37,Silver
CUST008842,24,Male,Birmingham,England,UK,Premium,64000.0,2023-09-16,5820.25,Gold
CUST008843,30,Male,Chicago,IL,USA,Budget,32800.0,2020-05-16,429.69,Bronze
CUST008844,48,Female,Mumbai,Maharashtra,India,Budget,22300.0,2021-05-15,714.12,Bronze
CUST008845,54,Male,New York,NY,USA,Regular,31600.0,2024-03-13,4689.45,Gold
CUST008846,52,Male,Bengaluru,Karnataka,India,Regular,32500.0,2023-03-03,1956.58,Bronze
CUST008847,36,Female,Manchester,England,UK,Regular,63800.0,2021-09-10,1849.85,Bronze
CUST008848,18,Male,Glasgow,Scotland,UK,Premium,71600.0,2023-05-01,1493.86,Bronze
CUST008849,43,Female,Phoenix,AZ,USA,Regular,35700.0,2020-12-22,6895.88,Gold
CUST008850,57,Male,Mumbai,Maharashtra,India,New,26900.0,2023-09-13,448.9,Bronze
CUST008851,54,Female,Dallas,TX,USA,Premium,56600.0,2020-06-04,7586.18,Platinum
CUST008852,44,Male,Pune,Maharashtra,India,New,53200.0,2020-03-14,332.07,Bronze
CUST008853,22,Female,Mumbai,Maharashtra,India,Regular,24000.0,2024-06-29,1771.72,Bronze
CUST008854,31,Female,Chicago,IL,USA,Regular,49100.0,2021-04-11,3758.96,Silver
CUST008855,63,Male,Leeds,England,UK,Premium,89800.0,2021-08-31,3457.17,Silver
CUST008856,19,Male,Vancouver,British Columbia,Canada,Premium,72000.0,2024-04-23,13873.34,Platinum
CUST008857,23,Female,Vancouver,British Columbia,Canada,Regular,33300.0,2021-09-20,5822.5,Gold
CUST008858,50,Female,Houston,TX,USA,Regular,18600.0,2023-07-08,8019.79,Platinum
CUST008859,32,Male,Phoenix,AZ,USA,Regular,49000.0,2020-12-14,2402.97,Silver
CUST008860,22,Female,Seattle,WA,USA,Regular,17700.0,2020-07-09,2247.13,Silver
CUST008861,57,Male,Delhi,Delhi,India,Premium,70500.0,2024-12-30,7991.03,Platinum
CUST008862,43,Female,Chicago,IL,USA,Regular,37200.0,2020-11-08,2058.16,Bronze
CUST008863,33,Male,Dallas,TX,USA,Budget,30800.0,2020-02-06,511.53,Bronze
CUST008864,23,Female,Houston,TX,USA,Budget,14600.0,2023-03-30,859.43,Bronze
CUST008865,64,Male,Toronto,Ontario,Canada,Regular,23700.0,2020-02-05,867.81,Bronze
CUST008866,37,Male,New York,NY,USA,Budget,27700.0,2021-06-16,4576.02,Gold
CUST008867,56,Male,Hyderabad,Telangana,India,Premium,60500.0,2022-03-03,7394.39,Platinum
CUST008868,49,Male,Houston,TX,USA,Budget,8800.0,2024-07-01,2781.48,Silver
CUST008869,31,Female,Leeds,England,UK,Regular,36200.0,2022-07-07,4689.8,Gold
CUST008870,31,Female,London,England,UK,Budget,49200.0,2024-04-04,667.23,Bronze
CUST008871,56,Male,Vancouver,British Columbia,Canada,Premium,83700.0,2023-07-23,9353.67,Platinum
CUST008872,57,Male,Pune,Maharashtra,India,Budget,12800.0,2020-07-01,368.97,Bronze
CUST008873,18,Female,Houston,TX,USA,Budget,26900.0,2024-06-10,1235.89,Bronze
CUST008874,45,Female,Chicago,IL,USA,Regular,56500.0,2022-04-15,3221.25,Silver
CUST008875,36,Female,Los Angeles,CA,USA,Premium,30100.0,2020-02-09,7413.67,Platinum
CUST008876,24,Male,Dallas,TX,USA,Budget,19100.0,2024-04-27,518.41,Bronze
CUST008877,41,Male,Toronto,Ontario,Canada,Regular,65200.0,2024-01-20,5002.03,Gold
CUST008878,20,Male,Birmingham,England,UK,Budget,11000.0,2022-07-20,1655.01,Bronze
CUST008879,31,Female,Chennai,Tamil Nadu,India,Premium,57600.0,2022-07-08,1489.12,Bronze
CUST008880,27,Female,Phoenix,AZ,USA,Regular,33000.0,2022-09-07,7749.58,Platinum
CUST008881,31,Male,Mumbai,Maharashtra,India,Budget,18100.0,2023-11-21,858.31,Bronze
CUST008882,37,Male,Mumbai,Maharashtra,India,Regular,67400.0,2020-01-08,2850.55,Silver
CUST008883,24,Female,Pune,Maharashtra,India,Premium,113300.0,2024-06-19,4834.81,Gold
CUST008884,58,Male,Phoenix,AZ,USA,Regular,31700.0,2024-12-05,3829.36,Silver
CUST008885,44,Female,Bengaluru,Karnataka,India,Budget,13800.0,2023-10-12,1701.46,Bronze
CUST008886,61,Male,Chennai,Tamil Nadu,India,Regular,64400.0,2021-04-22,5987.52,Gold
CUST008887,35,Male,Dallas,TX,USA,Regular,51500.0,2024-05-11,1596.19,Bronze
CUST008888,30,Male,Vancouver,British Columbia,Canada,Regular,36000.0,2021-03-22,1014.69,Bronze
CUST008889,60,Other,Delhi,Delhi,India,Regular,48800.0,2023-01-12,3810.64,Silver
CUST008890,30,Male,New York,NY,USA,Premium,87500.0,2021-02-16,9635.02,Platinum
CUST008891,35,Male,New York,NY,USA,Regular,24500.0,2023-12-04,3242.46,Silver
CUST008892,47,Female,Phoenix,AZ,USA,Regular,27800.0,2021-02-11,5106.54,Gold
CUST008893,21,Male,Manchester,England,UK,New,32800.0,2024-12-28,3054.71,Silver
CUST008894,47,Male,Mumbai,Maharashtra,India,Budget,9100.0,2021-06-15,835.95,Bronze
CUST008895,45,Male,Mumbai,Maharashtra,India,Budget,18700.0,2024-11-19,591.8,Bronze
CUST008896,54,Female,Houston,TX,USA,Budget,15300.0,2022-11-19,3771.29,Silver
CUST008897,49,Male,Birmingham,England,UK,Premium,70600.0,2021-06-23,10055.93,Platinum
CUST008898,54,Female,London,England,UK,Budget,13100.0,2024-10-02,1917.8,Bronze
CUST008899,36,Female,Birmingham,England,UK,Regular,44100.0,2020-05-22,2313.17,Silver
CUST008900,26,Female,Bengaluru,Karnataka,India,Budget,24100.0,2020-03-02,1410.35,Bronze
CUST008901,65,Male,London,England,UK,New,31200.0,2021-07-20,37.91,Bronze
CUST008902,18,Female,Seattle,WA,USA,Regular,44900.0,2023-10-17,1248.13,Bronze
CUST008903,19,Female,Los Angeles,CA,USA,Budget,28400.0,2021-06-12,1931.36,Bronze
